Replicacao,Exame,Eh_Warmup,01 - Organizar pedidos - TempoEmFila,01 - Organizar pedidos - TempoEmProcessamento,02 - Avaliar prioridade - TempoEmFila,02 - Avaliar prioridade - TempoEmProcessamento,03 - Agendar exame - TempoEmFila,03 - Agendar exame - TempoEmProcessamento,04 - Informar pré-requisitos - TempoEmFila,04 - Informar pré-requisitos - TempoEmProcessamento,05 - Preparar paciente - TempoEmFila,05 - Preparar paciente - TempoEmProcessamento,06 - Transportar paciente - TempoEmFila,06 - Transportar paciente - TempoEmProcessamento,07 - Avaliação de realização de exame - TempoEmFila,07 - Avaliação de realização de exame - TempoEmProcessamento,10 - Realizar exame no hospital - TempoEmFila,10 - Realizar exame no hospital - TempoEmProcessamento,11 - Atualizar MV - TempoEmFila,11 - Atualizar MV - TempoEmProcessamento,12 - Retorno do paciente ao PS - TempoEmFila,12 - Retorno do paciente ao PS - TempoEmProcessamento,13 - Analisar exame urgente - TempoEmFila,13 - Analisar exame urgente - TempoEmProcessamento,14 - Analisar exame não urgente - TempoEmFila,14 - Analisar exame não urgente - TempoEmProcessamento,Tempo total em fila,Tempo total em processamento,TempoNoSistema
1,14,True,0.0,1.1239279853658743,0.0,1.0548480305118915,0.0,0.0,0.0,23.13103189278351,0.0,22.7706662877265,0.0,27.59222258259618,0.8087102651235512,15.315834117605334,0.011587016170949482,2.7545468749067368,0.0,4.120719111031661,0.3360512417351913,11.077889831993787,0.0,41.72392213800529,0.0,0.0,1.156348523029692,150.66560885252676,151.82195737555645
1,15,True,0.0,1.3167070507372145,0.0,1.2588372305770932,0.0,0.0,0.0,23.91122225616163,0.0,13.860460805897844,0.0,21.910657374167826,0.18672960822172513,18.298663397200897,0.07837615251148122,4.420464058758796,0.0,2.3554956448070925,0.16438623562581256,16.173208400381043,0.0,54.73959443417658,0.0,0.0,0.4294919963590189,158.245310652866,158.67480264922503
1,16,True,0.0,1.0044954358836335,0.0,1.3583113362316794,0.0,0.0,0.0,25.558701438409905,0.0,27.076041335694867,0.0,15.831908156138212,0.6935733906009602,16.986667219805923,0.0480997409570989,4.287169345527474,0.0,4.5727673251593615,1.5730257468954107,7.322494831500279,0.0,75.81697938689223,0.0,0.0,2.31469887845347,179.81553581124356,182.13023468969703
1,17,True,0.0,1.3442470116976324,0.0,1.1971197586100146,0.0,0.0,0.0,17.23826786522079,0.0,18.63752554827383,0.0,22.52394167767025,0.16500524307761566,18.354586387911638,1.5674474547748218,0.16438623562581256,0.0,1.8124325747518242,1.3269149396145963,17.87563943797585,0.0,72.0669926351622,0.0,0.0,3.0593676374670338,171.21513913289982,174.27450677036686
1,18,True,0.0,1.2194049350964775,0.0,1.0883098803644842,0.0,0.0,0.0,6.491850048281265,0.0,14.046931932966999,0.0,24.939509724605074,0.0,10.024789606594567,0.3200735574018836,1.7970115156919064,0.0,3.2970572104962343,0.19921392722292808,11.890591327866957,0.0,67.66641967547784,0.0,0.0,0.5192874846248117,142.4618758574418,142.98116334206662
1,19,True,0.0,1.140390039329553,0.0,1.0777970490105702,0.0,35.989840474179225,0.0,19.485497277576926,4.1048536208476065,20.150101286152847,11.974666652961787,17.118258522676427,0.41588838585923327,11.736691375144972,0.06407919434147402,2.606896029775214,0.0,4.713226938276875,0.053678583219863185,14.069578707861126,0.0,0.0,0.0,163.4765724423751,16.613166437229964,291.56485014235886,308.1780165795888
1,20,True,0.0,1.1369058240553684,0.0,1.0193488830625341,0.0,0.0,0.0,15.611682015810047,0.0,6.245972531985743,0.0,6.739798895250914,0.0,24.066477981762674,0.16244048136412914,1.0996536513441697,0.0,3.308391053988288,0.12275859702738501,25.647010069456925,0.0,82.3839210184826,0.0,0.0,0.28519907839151415,167.25916192519927,167.54436100359078
1,21,True,0.0,1.008512770294395,0.0,1.2069182692882237,0.0,0.0,0.0,15.123490525914974,0.0,21.95258369836901,0.0,23.51443203552327,0.09918892360461484,13.588489954481744,0.3219556716572356,2.7850129701250523,0.0,3.065170918410331,0.3248924507152253,21.03249049313135,0.0,55.66087139786072,0.0,0.0,0.7460370459770758,158.93797303339906,159.68401007937615
1,22,True,0.0,1.1966336854539321,0.0,1.174698782607308,0.0,0.0,0.0,21.895795227571696,0.0,25.428332881558177,1.944666129277536,22.74072398102274,0.0804394730092497,15.325691123710953,0.2095999224766274,4.756546876521497,0.0,3.014595025682638,0.25603107260309343,14.058244236016407,0.0,64.53259891881424,0.0,0.0,2.4907365973665065,174.1238607389596,176.61459733632609
1,23,True,0.0,1.0903438627225057,0.0,1.3078229466873523,0.0,33.930998123835906,0.0,20.06631953992418,0.18154182100022354,17.614618672097777,12.536065009279298,11.953584565775799,5.369277307361472,10.122958520530887,0.2883488929771829,0.816535197512593,0.0,3.0445067798009973,0.8279627526886202,7.070756872753378,0.0,0.0,0.0,318.8280424463252,19.203195783306796,425.8464875279666,445.0496833112734
