Replicacao,tempo,num_em_fila,num_em_processamento,num_no_sistema
1,16014.890558832441,10,82,93
1,16014.890558832441,11,82,93
1,16014.890558832441,10,83,93
1,16015.622656144225,10,82,93
1,16015.622656144225,10,82,92
1,16015.678225301284,10,81,92
1,16015.678225301284,11,81,92
1,16015.795703046773,11,80,92
1,16015.795703046773,12,80,92
1,16015.795703046773,11,81,92
1,16015.830264217691,11,80,92
1,16015.830264217691,12,80,92
1,16015.830264217691,11,81,92
1,16016.036491520003,11,80,92
1,16016.036491520003,12,80,92
1,16016.183519381244,12,79,92
1,16016.183519381244,13,79,92
1,16016.183519381244,12,80,92
1,16016.361991878744,12,79,92
1,16016.361991878744,12,80,92
1,16016.361991878744,11,81,92
1,16016.367989537952,11,80,92
1,16016.367989537952,12,80,92
1,16016.367989537952,11,81,92
1,16016.498337937193,11,80,92
1,16016.498337937193,11,81,92
1,16016.498337937193,10,82,92
1,16016.753045110843,10,82,93
1,16016.753045110843,11,82,93
1,16016.753045110843,10,83,93
1,16016.872427352537,10,82,93
1,16016.872427352537,10,83,93
1,16016.872427352537,9,84,93
1,16016.985184441293,9,84,94
1,16016.985184441293,10,84,94
1,16016.985184441293,9,85,94
1,16016.995850648293,9,84,94
1,16016.995850648293,10,84,94
1,16016.995850648293,9,85,94
1,16017.915697507731,9,84,94
1,16017.915697507731,10,84,94
1,16017.915697507731,9,85,94
1,16017.941692641958,9,84,94
1,16017.941692641958,10,84,94
1,16017.941692641958,9,85,94
1,16018.058724805569,9,84,94
1,16018.058724805569,10,84,94
1,16018.058724805569,9,85,94
1,16018.298399461475,9,84,94
1,16018.298399461475,10,84,94
1,16018.298399461475,9,85,94
1,16019.015329693892,9,84,94
1,16019.015329693892,10,84,94
1,16019.015329693892,9,85,94
1,16019.114903779884,9,84,94
1,16019.114903779884,10,84,94
1,16019.114903779884,9,85,94
1,16019.172487978141,9,84,94
1,16019.172487978141,9,85,94
1,16019.172487978141,8,86,94
1,16019.355028669994,8,85,94
1,16019.355028669994,9,85,94
1,16019.355028669994,8,86,94
1,16019.463683958757,8,85,94
1,16019.463683958757,9,85,94
1,16019.581990380004,9,84,94
1,16019.581990380004,10,84,94
1,16019.581990380004,9,85,94
1,16019.74721579883,9,84,94
1,16019.74721579883,10,84,94
1,16019.74721579883,9,85,94
1,16019.883575467384,9,84,94
1,16019.883575467384,10,84,94
1,16019.883575467384,9,85,94
1,16019.943719813711,9,84,94
1,16019.943719813711,10,84,94
1,16020.083014956028,10,84,95
1,16020.083014956028,11,84,95
1,16020.083014956028,10,85,95
1,16020.244946661924,10,84,95
1,16020.244946661924,11,84,95
1,16020.244946661924,10,85,95
1,16021.144057267271,10,84,95
1,16021.144057267271,11,84,95
1,16021.144057267271,10,85,95
1,16021.165078673204,10,84,95
1,16021.165078673204,11,84,95
1,16021.21070283837,11,83,95
1,16021.21070283837,11,83,94
1,16021.21070283837,10,84,94
1,16021.971394486382,10,83,94
1,16021.971394486382,9,84,94
1,16021.971394486382,10,84,94
1,16021.971394486382,9,85,94
1,16022.150450192945,9,84,94
1,16022.150450192945,10,84,94
1,16022.150450192945,9,85,94
1,16022.226619979736,9,84,94
1,16022.226619979736,10,84,94
1,16022.55556489219,10,83,94
1,16022.55556489219,11,83,94
1,16023.348853514697,11,82,94
1,16023.348853514697,12,82,94
1,16023.357685898056,12,81,94
1,16023.357685898056,12,81,93
1,16023.357685898056,11,82,93
1,16023.525739829996,11,81,93
1,16023.525739829996,11,82,93
1,16023.525739829996,10,83,93
1,16023.890641697624,10,82,93
1,16023.890641697624,10,82,92
1,16023.890641697624,9,83,92
1,16024.037077420382,9,82,92
1,16024.037077420382,10,82,92
1,16024.037077420382,9,83,92
1,16024.264385793207,9,82,92
1,16024.264385793207,10,82,92
1,16024.264385793207,9,83,92
1,16024.38674287917,9,82,92
1,16024.38674287917,10,82,92
1,16024.38674287917,9,83,92
1,16024.968890858207,9,82,92
1,16024.968890858207,10,82,92
1,16024.968890858207,9,83,92
1,16025.641812596336,9,83,93
1,16025.641812596336,10,83,93
1,16025.641812596336,9,84,93
1,16025.742797800407,9,83,93
1,16025.742797800407,9,83,92
1,16025.818189052818,9,82,92
1,16025.818189052818,10,82,92
1,16025.818189052818,9,83,92
1,16026.719558530012,9,82,92
1,16026.719558530012,10,82,92
1,16026.719558530012,9,83,92
1,16026.94014894355,9,82,92
1,16026.94014894355,10,82,92
1,16026.94014894355,9,83,92
1,16026.945144509486,9,82,92
1,16026.945144509486,10,82,92
1,16026.945144509486,9,83,92
1,16026.965241758504,9,82,92
1,16026.965241758504,10,82,92
1,16026.965241758504,9,83,92
1,16027.419807011906,9,82,92
1,16027.419807011906,9,83,92
1,16027.419807011906,8,84,92
1,16027.85577928846,8,83,92
1,16027.85577928846,9,83,92
1,16027.85577928846,8,84,92
1,16027.915689470708,8,84,93
1,16027.915689470708,9,84,93
1,16027.915689470708,8,85,93
1,16028.070100325183,8,84,93
1,16028.070100325183,9,84,93
1,16028.070100325183,8,85,93
1,16028.297209297361,8,84,93
1,16028.297209297361,9,84,93
1,16028.384280147697,9,83,93
1,16028.384280147697,9,83,92
1,16028.707099798397,9,83,93
1,16028.707099798397,10,83,93
1,16028.707099798397,9,84,93
1,16028.81431678593,9,83,93
1,16028.81431678593,10,83,93
1,16028.81431678593,9,84,93
1,16029.16523820315,9,83,93
1,16029.16523820315,10,83,93
1,16029.16523820315,9,84,93
1,16029.223859576776,9,83,93
1,16029.223859576776,9,84,93
1,16029.223859576776,8,85,93
1,16029.224859659076,8,84,93
1,16029.224859659076,9,84,93
1,16029.224859659076,8,85,93
1,16029.317804417906,8,84,93
1,16029.317804417906,9,84,93
1,16029.317804417906,8,85,93
1,16029.487153113974,8,84,93
1,16029.487153113974,8,84,92
1,16029.994689422863,8,83,92
1,16029.994689422863,9,83,92
1,16029.994689422863,8,84,92
1,16030.414366306142,8,83,92
1,16030.414366306142,9,83,92
1,16030.732685321964,9,82,92
1,16030.732685321964,10,82,92
1,16030.732685321964,9,83,92
1,16030.809201456794,9,82,92
1,16030.809201456794,10,82,92
1,16030.809201456794,9,83,92
1,16031.166242146603,9,82,92
1,16031.166242146603,10,82,92
1,16031.209875387676,10,81,92
1,16031.209875387676,11,81,92
1,16031.209875387676,10,82,92
1,16031.842731713894,10,81,92
1,16031.842731713894,11,81,92
1,16031.842731713894,10,82,92
1,16032.063307379725,10,81,92
1,16032.063307379725,10,81,91
1,16032.28149971841,10,81,92
1,16032.28149971841,11,81,92
1,16032.28149971841,10,82,92
1,16032.559311225223,10,81,92
1,16032.559311225223,11,81,92
1,16032.559311225223,10,82,92
1,16033.071080275397,10,81,92
1,16033.071080275397,11,81,92
1,16033.071080275397,10,82,92
1,16033.295704962455,10,81,92
1,16033.295704962455,11,81,92
1,16033.295704962455,10,82,92
1,16033.314751773529,10,81,92
1,16033.314751773529,11,81,92
1,16033.314751773529,10,82,92
1,16033.968852770531,10,81,92
1,16033.968852770531,10,82,92
1,16033.968852770531,9,83,92
1,16034.265916402457,9,82,92
1,16034.265916402457,10,82,92
1,16034.265916402457,9,83,92
1,16034.706727008584,9,82,92
1,16034.706727008584,10,82,92
1,16034.801590374593,10,81,92
1,16034.801590374593,10,81,91
1,16034.94795270209,10,80,91
1,16034.94795270209,11,80,91
1,16034.973680900985,11,79,91
1,16034.973680900985,12,79,91
1,16034.973680900985,11,80,91
1,16035.12593629029,11,79,91
1,16035.12593629029,11,80,91
1,16035.12593629029,10,81,91
1,16035.327731157107,10,80,91
1,16035.327731157107,11,80,91
1,16035.327731157107,10,81,91
1,16035.32909039257,10,80,91
1,16035.32909039257,10,80,90
1,16035.432965002843,10,79,90
1,16035.432965002843,11,79,90
1,16035.432965002843,10,80,90
1,16036.119871693796,10,79,90
1,16036.119871693796,11,79,90
1,16036.119871693796,10,80,90
1,16036.356047164178,10,79,90
1,16036.356047164178,11,79,90
1,16036.356047164178,10,80,90
1,16037.103267771306,10,79,90
1,16037.103267771306,11,79,90
1,16037.103267771306,10,80,90
1,16037.25027145337,10,79,90
1,16037.25027145337,11,79,90
1,16037.25027145337,10,80,90
1,16037.328315665705,10,79,90
1,16037.328315665705,11,79,90
1,16037.328315665705,10,80,90
1,16037.414928737604,10,79,90
1,16037.414928737604,11,79,90
1,16037.414928737604,10,80,90
1,16037.434336271512,10,79,90
1,16037.434336271512,11,79,90
1,16037.434336271512,10,80,90
1,16037.74766533093,10,79,90
1,16037.74766533093,11,79,90
1,16037.74766533093,10,80,90
1,16038.106678991973,10,79,90
1,16038.106678991973,11,79,90
1,16038.106678991973,10,80,90
1,16038.24787631326,10,79,90
1,16038.24787631326,11,79,90
1,16038.24787631326,10,80,90
1,16038.433459777974,10,79,90
1,16038.433459777974,11,79,90
1,16038.433459777974,10,80,90
1,16038.481926753826,10,79,90
1,16038.481926753826,11,79,90
1,16038.481926753826,10,80,90
1,16038.778179673081,10,79,90
1,16038.778179673081,11,79,90
1,16038.778179673081,10,80,90
1,16038.81720292178,10,79,90
1,16038.81720292178,10,80,90
1,16038.81720292178,9,81,90
1,16038.979581882693,9,80,90
1,16038.979581882693,9,80,89
1,16040.954794182095,9,79,89
1,16040.954794182095,9,79,88
1,16041.677785882606,9,78,88
1,16041.677785882606,10,78,88
1,16041.677785882606,9,79,88
1,16041.709938172058,9,79,89
1,16041.709938172058,10,79,89
1,16041.709938172058,9,80,89
1,16042.5355652607,9,79,89
1,16042.5355652607,9,80,89
1,16042.5355652607,8,81,89
1,16042.734456794924,8,80,89
1,16042.734456794924,9,80,89
1,16042.734456794924,8,81,89
1,16043.237882599726,8,80,89
1,16043.237882599726,9,80,89
1,16043.237882599726,8,81,89
1,16043.837705288286,8,80,89
1,16043.837705288286,9,80,89
1,16044.34151114377,9,79,89
1,16044.34151114377,9,79,88
1,16044.488017929523,9,78,88
1,16044.488017929523,10,78,88
1,16044.488017929523,9,79,88
1,16044.791969381546,9,78,88
1,16044.791969381546,9,78,87
1,16045.053945265588,9,77,87
1,16045.053945265588,10,77,87
1,16045.053945265588,9,78,87
1,16045.6734497483,9,78,88
1,16045.6734497483,10,78,88
1,16045.6734497483,9,79,88
1,16045.702362408736,9,78,88
1,16045.702362408736,10,78,88
1,16045.702362408736,9,79,88
1,16045.98916187934,9,78,88
1,16045.98916187934,10,78,88
1,16045.98916187934,9,79,88
1,16046.070081569342,9,78,88
1,16046.070081569342,10,78,88
1,16046.070081569342,9,79,88
1,16046.249671304591,9,78,88
1,16046.249671304591,9,78,87
1,16046.470771296772,9,77,87
1,16046.470771296772,9,78,87
1,16046.470771296772,8,79,87
1,16046.625792023722,8,78,87
1,16046.625792023722,9,78,87
1,16046.625792023722,8,79,87
1,16046.680405000428,8,78,87
1,16046.680405000428,9,78,87
1,16046.680405000428,8,79,87
1,16047.15733146743,8,78,87
1,16047.15733146743,9,78,87
1,16047.15733146743,8,79,87
1,16047.385381211028,8,79,88
1,16047.385381211028,9,79,88
1,16047.385381211028,8,80,88
1,16047.69121084466,8,79,88
1,16047.69121084466,8,80,88
1,16047.69121084466,7,81,88
1,16047.918047635041,7,80,88
1,16047.918047635041,8,80,88
1,16047.918047635041,7,81,88
1,16047.962866980268,7,80,88
1,16047.962866980268,7,81,88
1,16047.962866980268,6,82,88
1,16048.051189616961,6,81,88
1,16048.051189616961,6,82,88
1,16048.051189616961,5,83,88
1,16048.163466814449,5,82,88
1,16048.163466814449,6,82,88
1,16048.387439440006,6,81,88
1,16048.387439440006,7,81,88
1,16048.387439440006,6,82,88
1,16048.72746185545,6,81,88
1,16048.72746185545,7,81,88
1,16048.72746185545,6,82,88
1,16049.261070780696,6,81,88
1,16049.261070780696,7,81,88
1,16049.261070780696,6,82,88
1,16049.468818418221,6,81,88
1,16049.468818418221,7,81,88
1,16049.468818418221,6,82,88
1,16049.564918383676,6,81,88
1,16049.564918383676,7,81,88
1,16049.564918383676,6,82,88
1,16049.815805704562,6,81,88
1,16049.815805704562,7,81,88
1,16050.405737466872,7,80,88
1,16050.405737466872,7,81,88
1,16050.405737466872,6,82,88
1,16050.451493203169,6,81,88
1,16050.451493203169,7,81,88
1,16050.451493203169,6,82,88
1,16050.495037004337,6,81,88
1,16050.495037004337,7,81,88
1,16050.495037004337,6,82,88
1,16050.73374411379,6,81,88
1,16050.73374411379,7,81,88
1,16050.73374411379,6,82,88
1,16050.88360914941,6,81,88
1,16050.88360914941,7,81,88
1,16050.88360914941,6,82,88
1,16051.047789152364,6,81,88
1,16051.047789152364,7,81,88
1,16051.145394381174,7,80,88
1,16051.145394381174,7,80,87
1,16051.145394381174,6,81,87
1,16051.231476650222,6,80,87
1,16051.231476650222,7,80,87
1,16051.231476650222,6,81,87
1,16051.643057983218,6,80,87
1,16051.643057983218,7,80,87
1,16051.643057983218,6,81,87
1,16051.843216340743,6,80,87
1,16051.843216340743,7,80,87
1,16051.843216340743,6,81,87
1,16052.396981913073,6,80,87
1,16052.396981913073,6,80,86
1,16052.456267940299,6,79,86
1,16052.456267940299,7,79,86
1,16052.456267940299,6,80,86
1,16053.335475014797,6,79,86
1,16053.335475014797,7,79,86
1,16053.335475014797,6,80,86
1,16054.24138335313,6,80,87
1,16054.24138335313,7,80,87
1,16054.24138335313,6,81,87
1,16054.273546233017,6,80,87
1,16054.273546233017,7,80,87
1,16054.273546233017,6,81,87
1,16054.988707236307,6,80,87
1,16054.988707236307,6,81,87
1,16054.988707236307,5,82,87
1,16055.462435397887,5,81,87
1,16055.462435397887,6,81,87
1,16055.462435397887,5,82,87
1,16056.511367058498,5,81,87
1,16056.511367058498,6,81,87
1,16056.583231793997,6,80,87
1,16056.583231793997,7,80,87
1,16056.583231793997,6,81,87
1,16056.705959731742,6,80,87
1,16056.705959731742,7,80,87
1,16057.179664728366,7,80,88
1,16057.179664728366,8,80,88
1,16057.179664728366,7,81,88
1,16057.83227452885,7,80,88
1,16057.83227452885,8,80,88
1,16057.83227452885,7,81,88
1,16057.867243013934,7,80,88
1,16057.867243013934,8,80,88
1,16057.867243013934,7,81,88
1,16058.130417751487,7,80,88
1,16058.130417751487,8,80,88
1,16058.130417751487,7,81,88
1,16058.203171955227,7,80,88
1,16058.203171955227,8,80,88
1,16058.225339851384,8,79,88
1,16058.225339851384,9,79,88
1,16058.225339851384,8,80,88
1,16058.290582488946,8,79,88
1,16058.290582488946,9,79,88
1,16058.316896035614,9,78,88
1,16058.316896035614,10,78,88
1,16058.390127807195,10,77,88
1,16058.390127807195,11,77,88
1,16058.390127807195,10,78,88
1,16058.467440069355,10,77,88
1,16058.467440069355,11,77,88
1,16058.467440069355,10,78,88
1,16058.524523058979,10,77,88
1,16058.524523058979,11,77,88
1,16058.524523058979,10,78,88
1,16058.524523058979,9,79,88
1,16059.101674716203,9,78,88
1,16059.101674716203,10,78,88
1,16059.101674716203,9,79,88
1,16059.544897435131,9,78,88
1,16059.544897435131,10,78,88
1,16059.651202413967,10,77,88
1,16059.651202413967,11,77,88
1,16059.651202413967,10,78,88
1,16059.854747839665,10,77,88
1,16059.854747839665,10,77,87
1,16059.854747839665,9,78,87
1,16060.37622526275,9,77,87
1,16060.37622526275,10,77,87
1,16060.37622526275,9,78,87
1,16060.566036748427,9,77,87
1,16060.566036748427,10,77,87
1,16060.566036748427,9,78,87
1,16060.741412575266,9,77,87
1,16060.741412575266,9,77,86
1,16060.88169753775,9,76,86
1,16060.88169753775,10,76,86
1,16060.88169753775,9,77,86
1,16060.950486343016,9,76,86
1,16060.950486343016,10,76,86
1,16060.950486343016,9,77,86
1,16061.097294378438,9,76,86
1,16061.097294378438,10,76,86
1,16061.097294378438,9,77,86
1,16061.632072674924,9,76,86
1,16061.632072674924,10,76,86
1,16061.632072674924,9,77,86
1,16062.044980808443,9,76,86
1,16062.044980808443,10,76,86
1,16062.044980808443,9,77,86
1,16062.320291352275,9,76,86
1,16062.320291352275,10,76,86
1,16062.320291352275,9,77,86
1,16062.77983617122,9,76,86
1,16062.77983617122,10,76,86
1,16062.77983617122,9,77,86
1,16063.724861113502,9,76,86
1,16063.724861113502,10,76,86
1,16063.724861113502,9,77,86
1,16063.918185147837,9,76,86
1,16063.918185147837,10,76,86
1,16063.918185147837,9,77,86
1,16064.190490969719,9,77,87
1,16064.190490969719,10,77,87
1,16064.190490969719,9,78,87
1,16065.235692387572,9,77,87
1,16065.235692387572,10,77,87
1,16065.235692387572,9,78,87
1,16065.319849770947,9,77,87
1,16065.319849770947,10,77,87
1,16065.319849770947,9,78,87
1,16065.44471743962,9,77,87
1,16065.44471743962,9,77,86
1,16065.689261903897,9,76,86
1,16065.689261903897,10,76,86
1,16065.689261903897,9,77,86
1,16065.953390365523,9,76,86
1,16065.953390365523,10,76,86
1,16065.953390365523,9,77,86
1,16066.18384125893,9,76,86
1,16066.18384125893,10,76,86
1,16066.18384125893,9,77,86
1,16066.334649113378,9,76,86
1,16066.334649113378,10,76,86
1,16066.367312929406,10,75,86
1,16066.367312929406,11,75,86
1,16066.367312929406,10,76,86
1,16066.741331010495,10,75,86
1,16066.741331010495,10,76,86
1,16066.741331010495,9,77,86
1,16067.219301474648,9,76,86
1,16067.219301474648,10,76,86
1,16067.219301474648,9,77,86
1,16067.412210369013,9,77,87
1,16067.412210369013,10,77,87
1,16067.412210369013,9,78,87
1,16067.423019302307,9,77,87
1,16067.423019302307,10,77,87
1,16067.423019302307,9,78,87
1,16067.760353732603,9,78,88
1,16067.760353732603,10,78,88
1,16067.760353732603,9,79,88
1,16068.108200346345,9,78,88
1,16068.108200346345,10,78,88
1,16068.108200346345,9,79,88
1,16068.493387315479,9,78,88
1,16068.493387315479,9,78,87
1,16068.512601399518,9,77,87
1,16068.512601399518,10,77,87
1,16068.512601399518,9,78,87
1,16068.548633692013,9,78,88
1,16068.548633692013,10,78,88
1,16068.548633692013,9,79,88
1,16068.550318200818,9,78,88
1,16068.550318200818,9,79,88
1,16068.550318200818,8,80,88
1,16068.603962207277,8,79,88
1,16068.603962207277,9,79,88
1,16068.603962207277,8,80,88
1,16068.614418335557,8,79,88
1,16068.614418335557,8,80,88
1,16068.614418335557,7,81,88
1,16068.994304089352,7,80,88
1,16068.994304089352,8,80,88
1,16068.994304089352,7,81,88
1,16069.093854196532,7,80,88
1,16069.093854196532,8,80,88
1,16069.093854196532,7,81,88
1,16069.136962909779,7,81,89
1,16069.136962909779,8,81,89
1,16069.136962909779,7,82,89
1,16069.487556270085,7,81,89
1,16069.487556270085,8,81,89
1,16069.487556270085,7,82,89
1,16069.56122319108,7,81,89
1,16069.56122319108,8,81,89
1,16069.56122319108,7,82,89
1,16069.586620371238,7,81,89
1,16069.586620371238,8,81,89
1,16069.586620371238,7,82,89
1,16069.644630360439,7,81,89
1,16069.644630360439,8,81,89
1,16069.671315723062,8,80,89
1,16069.671315723062,9,80,89
1,16069.671315723062,8,81,89
1,16070.060668553417,8,80,89
1,16070.060668553417,9,80,89
1,16070.060668553417,8,81,89
1,16070.151941938318,8,80,89
1,16070.151941938318,8,81,89
1,16070.151941938318,7,82,89
1,16070.24694097886,7,81,89
1,16070.24694097886,8,81,89
1,16070.24694097886,7,82,89
1,16070.27483070786,7,81,89
1,16070.27483070786,8,81,89
1,16070.846010049156,8,80,89
1,16070.846010049156,9,80,89
1,16071.367867231696,9,79,89
1,16071.367867231696,10,79,89
1,16071.830622415579,10,78,89
1,16071.830622415579,11,78,89
1,16071.830622415579,10,79,89
1,16071.992118438262,10,78,89
1,16071.992118438262,11,78,89
1,16071.992118438262,10,79,89
1,16072.308241999708,10,78,89
1,16072.308241999708,11,78,89
1,16072.308241999708,10,79,89
1,16072.389003109038,10,78,89
1,16072.389003109038,11,78,89
1,16072.389003109038,10,79,89
1,16072.443535685159,10,78,89
1,16072.443535685159,11,78,89
1,16072.443535685159,10,79,89
1,16072.463517047021,10,78,89
1,16072.463517047021,11,78,89
1,16072.463517047021,10,79,89
1,16073.459907233984,10,78,89
1,16073.459907233984,10,78,88
1,16074.670383253038,10,77,88
1,16074.670383253038,11,77,88
1,16074.670383253038,10,78,88
1,16074.703856737073,10,78,89
1,16074.703856737073,11,78,89
1,16074.703856737073,10,79,89
1,16075.2741447125,10,79,90
1,16075.2741447125,11,79,90
1,16075.2741447125,10,80,90
1,16075.453304673852,10,79,90
1,16075.453304673852,10,80,90
1,16075.453304673852,9,81,90
1,16075.728616127602,9,80,90
1,16075.728616127602,10,80,90
1,16075.728616127602,9,81,90
1,16075.972584793046,9,80,90
1,16075.972584793046,9,80,89
1,16076.560204870548,9,79,89
1,16076.560204870548,10,79,89
1,16076.560204870548,9,80,89
1,16076.735959322841,9,79,89
1,16076.735959322841,10,79,89
1,16076.735959322841,9,80,89
1,16076.807035886812,9,79,89
1,16076.807035886812,10,79,89
1,16077.142851377983,10,78,89
1,16077.142851377983,10,79,89
1,16077.142851377983,9,80,89
1,16077.219764950554,9,79,89
1,16077.219764950554,10,79,89
1,16077.219764950554,9,80,89
1,16077.361893280526,9,79,89
1,16077.361893280526,9,80,89
1,16077.361893280526,8,81,89
1,16077.70656800499,8,80,89
1,16077.70656800499,8,80,88
1,16077.799274231678,8,79,88
1,16077.799274231678,9,79,88
1,16077.899653519293,9,78,88
1,16077.899653519293,10,78,88
1,16077.899653519293,9,79,88
1,16077.90559512072,9,79,89
1,16077.90559512072,10,79,89
1,16077.90559512072,9,80,89
1,16078.056906579517,9,79,89
1,16078.056906579517,10,79,89
1,16078.056906579517,9,80,89
1,16078.813177856571,9,79,89
1,16078.813177856571,9,80,89
1,16078.813177856571,8,81,89
1,16078.936358653886,8,80,89
1,16078.936358653886,9,80,89
1,16078.936358653886,8,81,89
1,16078.966085417936,8,80,89
1,16078.966085417936,9,80,89
1,16078.966085417936,8,81,89
1,16079.117825467936,8,80,89
1,16079.117825467936,9,80,89
1,16079.117825467936,8,81,89
1,16080.006864201376,8,80,89
1,16080.006864201376,9,80,89
1,16080.302763173899,9,79,89
1,16080.302763173899,10,79,89
1,16080.302763173899,9,80,89
1,16080.857078859552,9,79,89
1,16080.857078859552,10,79,89
1,16080.857078859552,9,80,89
1,16081.465618933353,9,79,89
1,16081.465618933353,10,79,89
1,16081.601148906437,10,78,89
1,16081.601148906437,11,78,89
1,16081.601148906437,10,79,89
1,16081.816385646958,10,78,89
1,16081.816385646958,11,78,89
1,16081.816385646958,10,79,89
1,16082.265160163235,10,78,89
1,16082.265160163235,11,78,89
1,16082.265160163235,10,79,89
1,16082.649753614363,10,78,89
1,16082.649753614363,11,78,89
1,16082.649753614363,10,79,89
1,16082.71446679553,10,78,89
1,16082.71446679553,11,78,89
1,16082.71446679553,10,79,89
1,16082.771071562187,10,78,89
1,16082.771071562187,10,79,89
1,16082.771071562187,9,80,89
1,16083.06605082347,9,79,89
1,16083.06605082347,10,79,89
1,16083.06605082347,9,80,89
1,16084.044410664557,9,79,89
1,16084.044410664557,9,80,89
1,16084.044410664557,8,81,89
1,16084.406185278804,8,80,89
1,16084.406185278804,8,80,88
1,16085.525504665475,8,79,88
1,16085.525504665475,9,79,88
1,16085.525504665475,8,80,88
1,16085.652589503274,8,79,88
1,16085.652589503274,8,80,88
1,16085.652589503274,7,81,88
1,16086.353100611785,7,80,88
1,16086.353100611785,8,80,88
1,16086.353100611785,7,81,88
1,16086.420065620254,7,80,88
1,16086.420065620254,8,80,88
1,16086.532441542384,8,79,88
1,16086.532441542384,9,79,88
1,16086.556498782595,9,78,88
1,16086.556498782595,9,79,88
1,16086.556498782595,8,80,88
1,16087.331653108238,8,79,88
1,16087.331653108238,9,79,88
1,16087.331653108238,8,80,88
1,16087.371742063653,8,79,88
1,16087.371742063653,9,79,88
1,16087.371742063653,8,80,88
1,16087.9499264374,8,79,88
1,16087.9499264374,9,79,88
1,16087.9499264374,8,80,88
1,16088.060120356786,8,79,88
1,16088.060120356786,9,79,88
1,16088.060120356786,8,80,88
1,16088.876336796533,8,79,88
1,16088.876336796533,8,79,87
1,16088.876336796533,7,80,87
1,16089.164518135989,7,79,87
1,16089.164518135989,8,79,87
1,16089.291187536124,8,78,87
1,16089.291187536124,9,78,87
1,16089.696584926673,9,77,87
1,16089.696584926673,10,77,87
1,16089.817470634162,10,76,87
1,16089.817470634162,11,76,87
1,16092.031448588452,11,75,87
1,16092.031448588452,12,75,87
1,16092.031448588452,11,76,87
1,16092.51267172721,11,75,87
1,16092.51267172721,12,75,87
1,16092.51267172721,11,76,87
1,16092.56187799924,11,75,87
1,16092.56187799924,12,75,87
1,16092.56187799924,11,76,87
1,16093.007647269116,11,75,87
1,16093.007647269116,12,75,87
1,16093.007647269116,11,76,87
1,16094.42743713632,11,75,87
1,16094.42743713632,12,75,87
1,16094.852492138569,12,74,87
1,16094.852492138569,12,74,86
1,16094.852492138569,11,75,86
1,16095.955499676837,11,74,86
1,16095.955499676837,12,74,86
1,16095.955499676837,11,75,86
1,16096.64482830571,11,74,86
1,16096.64482830571,12,74,86
1,16096.64482830571,11,75,86
1,16096.896629006014,11,74,86
1,16096.896629006014,12,74,86
1,16097.596516817803,12,73,86
1,16097.596516817803,13,73,86
1,16097.596516817803,12,74,86
1,16097.596516817803,11,75,86
1,16097.74605815327,11,74,86
1,16097.74605815327,10,75,86
1,16097.74605815327,11,75,86
1,16097.74605815327,10,76,86
1,16098.443518122009,10,75,86
1,16098.443518122009,11,75,86
1,16098.443518122009,10,76,86
1,16098.497503790719,10,75,86
1,16098.497503790719,11,75,86
1,16100.2091516542,11,74,86
1,16100.2091516542,12,74,86
1,16100.304016191323,12,73,86
1,16100.304016191323,13,73,86
1,16100.304016191323,12,74,86
1,16100.583748153966,12,73,86
1,16100.583748153966,13,73,86
1,16100.583748153966,12,74,86
1,16100.686228686392,12,73,86
1,16100.686228686392,13,73,86
1,16100.686228686392,12,74,86
1,16101.046496447958,12,73,86
1,16101.046496447958,12,73,85
1,16101.046496447958,11,74,85
1,16101.149468530193,11,73,85
1,16101.149468530193,12,73,85
1,16101.149468530193,11,74,85
1,16101.170930531734,11,73,85
1,16101.170930531734,12,73,85
1,16101.170930531734,11,74,85
1,16101.290233340518,11,73,85
1,16101.290233340518,12,73,85
1,16101.290233340518,11,74,85
1,16101.552634356693,11,74,86
1,16101.552634356693,12,74,86
1,16101.552634356693,11,75,86
1,16102.182953365716,11,74,86
1,16102.182953365716,11,74,85
1,16102.182953365716,10,75,85
1,16102.366525340543,10,74,85
1,16102.366525340543,11,74,85
1,16102.366525340543,10,75,85
1,16102.547253342145,10,74,85
1,16102.547253342145,11,74,85
1,16102.547253342145,10,75,85
1,16102.547253342145,9,76,85
1,16102.641699063968,9,75,85
1,16102.641699063968,9,75,84
1,16102.641699063968,8,76,84
1,16102.935861761776,8,76,85
1,16102.935861761776,9,76,85
1,16102.935861761776,8,77,85
1,16102.94463620635,8,77,86
1,16102.94463620635,9,77,86
1,16102.94463620635,8,78,86
1,16102.949184460535,8,77,86
1,16102.949184460535,9,77,86
1,16102.949184460535,8,78,86
1,16103.207624329894,8,77,86
1,16103.207624329894,9,77,86
1,16103.207624329894,8,78,86
1,16103.271848551038,8,77,86
1,16103.271848551038,9,77,86
1,16103.271848551038,8,78,86
1,16103.271848551038,7,79,86
1,16103.286366480668,7,78,86
1,16103.286366480668,8,78,86
1,16103.286366480668,7,79,86
1,16103.67127409153,7,79,87
1,16103.67127409153,8,79,87
1,16103.67127409153,7,80,87
1,16103.942955960487,7,79,87
1,16103.942955960487,8,79,87
1,16104.07499514573,8,78,87
1,16104.07499514573,9,78,87
1,16104.07499514573,8,79,87
1,16104.258567555231,8,78,87
1,16104.258567555231,9,78,87
1,16104.258567555231,8,79,87
1,16104.318462577921,8,78,87
1,16104.318462577921,9,78,87
1,16104.632205313972,9,78,88
1,16104.632205313972,10,78,88
1,16104.632205313972,9,79,88
